Head Word,HomonymNumber,WordClass,SenseNumber,Definition,Origin,Register,Register2,Domain,Flag,Region,See,Pronunciation,Notes
up your ...,,phrase,,"in various expressions, usually of disbelief, contempt, defiance, etc and often with rhythmic or rhyming elaborations (cf UP YOU, UP YOURS, etc.; 2. (mainly schoolboys') a.UP YOUR BROWN FOR HALF-A-CROWN -->b. UP YOUR DATE FOR TWO AND EIGHT -->ca1935 Havelock -->ca1941 St Patrick's College, Silverstream --> SHOVE IT cf also UP THE COOK('S ARSE) cf P: up your jacksy! up ya!: low: contemptuous catchprase: Aust: 20C -->1. UP YOUR ARSE",,,,[none],,[none],,,ca1938 cf WF up your ass
up your jumper,,phrase,,"a euphemism possibly shortened from `You can shove it up your jumper' indicating abrupt or contemptuous dismissal, etc. -->ca1935 Havelock schoolchildren",,,,[none],,[none],,,
up-country,,adjective,,,,,,[none],,[none],,,
upcast,,noun,,,,,,[none],,[none],,,
update hui,,noun,,an information-sharing meeting,[none],,,[none],,[none],,,
upland,,adjective,1,[of land etc] high and remote.,[none],,,Rural,Farm Words,[none],,,
uplift,,verb,,"pick up or collect (a document, parcel, etc.)",[none],,,[none],,[none],,,"Jim Cameron writes: Trudgill gives this as a NZ sense, Collins as <i>NZ, Scots</i>. I have heard it and used it at least since the 60s."
upoko,,noun,,the head,,,,[none],,[none],,,
upoko-tangata,,noun,,,,,,[none],,[none],,,
upokoroa,,noun,,grayling,,,,[none],,[none],,,
upokororo,,noun,,freshwater grayling,,,,[none],,[none],,,
upokotea,,noun,,also called white-head the North Island variety of bush canary.,,,,[none],,[none],,,"Compare MOHUA. [Maori upoko head + tea white] Maori <i>upokotea </i> Williams 468 <i>Upokotea ... Mohoua albicilla, white-head; a bird </i>. =po[o]pokotea.: <i> Mohoua albicilla </i>, =WHITE-HEAD"
upokotea,,noun,2,?occas. to YELLOWHEAD,,,,[none],,[none],,,
Upper House,,noun,,,[none],,,[none],,[none],,,
upright,,noun,,,,,,[none],,[none],,,the upright of a goalpost
upright cut,,noun,,,[none],,,[none],,[none],cf. underhand chop,,
ups,,noun,,"C 1960 or earlier, watersider's term for ""spells"", from letting a man up out of the hatch",,,,[none],,[none],,,
upset the pot,,phrase,,,,,,[none],,[none],,,
upside down cake,,noun,,,[none],,,[none],,[none],,,
