Head Word,HomonymNumber,WordClass,SenseNumber,Definition,Origin,Register,Register2,Domain,Flag,Region,See,Pronunciation,Notes
language nest,,noun,,translation of kohanga reo q.v.,[none],,,[none],,[none],-,,
lanky,,adjective,,Empty (of money); broke,,,,[none],,[none],,,[OEDS2]-covered by OED?]; nf P.
lantana,,noun,,Lantana camara,,,,[none],,[none],,,
lantern,,noun,,,,,,[none],,[none],,,"See ballarat, bushman's, manrope, lantern, bottle, manrope, miners', West Coast lantern."
lantern fish,,noun,1,"a common fish worldwide, family Myctophidae",[none],,,[none],,[none],-,,
lantern fish,,noun,2,= witch,[none],,,[none],,[none],,,
lantern-berry,,noun,,,[none],,,[none],,[none],,,
lanternfish,,noun,,,,,,[none],,[none],,,
lapdoggery,,noun,,,[none],,,[none],,[none],,,
lappie,,noun,,lapdance,,,,[none],,[none],,,
LAQC,,abbreviation,,Loss Attributing Qualifying Company,acronym,,,[none],,[none],,,-
lare,,noun,,,,,,[none],,[none],,,X-ref at lare leer only
large brown kiwi,,noun,,,[none],,,[none],,[none],,,
large grey kiwi,,noun,,"<i>Apteryx haasti</i>, large South Island kiwi, large grey Kiwi, Roa, roaroa",[none],,,[none],,[none],,,
large gull,,noun,,= black-backed gull,[none],,,[none],,[none],,,
large northern weta,,noun,,,[none],,,[none],,[none],,,
large/big/great kiwi,,noun,,,[none],,,Environment,,[none],"also BROWN , GREY , SPOTTED",,
large Otago gecko,,noun,,brownish mottled gecko of various forms widespread around Otago.,[none],,,[none],,[none],,,"<i>Hoplodactylus ""Otago large""</i> aka Southland gecko, Dansey's Pass Gecko, Korero gecko."
large slow target,,phrase,,"An LST (Landing Ship, Tank).",[none],,,[none],,[none],,,WW2 Islands
large South Island kiwi,1,noun,2,(later) large grey kiwi,[none],,,Environment,,[none],,,
large spotted kiwi,1,noun,2,"Apteryx haasti, Potts. (The Large Spotted Kiwi.)",[none],,,Environment,,[none],,,
large-flowered,,adjective,,"as a distinguishing epithet in names of plants (mainly translating the specific grandiflora, see broom, corysanthes, forstera, kowhai, libertia, broom; grass, poa; raoulia, ribbonwood, spider-orchid, veronica.",[none],,,[none],,[none],,,
large-flowered kowhai,,noun,,<i>Sophora grandiflora</i>,[none],,,[none],,[none],,,
large-headed weta,,noun,,,[none],,,[none],,[none],,,
large-leafed birch,,noun,,,[none],,,[none],,[none],,,
large-leaved,,adjective,,"as a distinguishing epithet in the names of plants, see alseuosmia, rata, coprosma, doodia; fern, maidenhair; milk-tree, ourisia, pohuehue, totara, treee-daisy, whitewood.",[none],,,[none],,[none],,,
large-leaved milk tree,,noun,,<i>Paratrophis opaca </i>,[none],,,[none],,[none],,,
large-leaved muehlenbeckia,,noun,,,[none],,,[none],,[none],,,
large-leaved totara,,noun,,<i>Podocarpus Hallii</i>,[none],,,[none],,[none],,,
large-leaved whitewood,,noun,,,[none],,,[none],,[none],,,large leafed whitewood
lark,,noun,,(Chatham Islands) rock lark,[none],,,[none],,[none],,,citation here for sand lark also
lark,,noun,,"<i>Anthus novaezelandiae</i>, the native (ground-)lark; =ground-lark, =kataitai, =native lark, =new zealand lark, =pipit, =pihoihoi; see pihoihoi.",[none],,,[none],,[none],,,
