Head Word,HomonymNumber,WordClass,SenseNumber,Definition,Origin,Register,Register2,Domain,Flag,Region,See,Pronunciation,Notes
cribbie,,noun,,"shortened form of ""crib-owner""; a person who owns or uses a crib",[none],,,[none],,[none],,,definition from Orsman data.
cricket,,noun,,cicada,,,,[none],,[none],,,
Cricket Max,,noun,,a short-lived version of one-day cricket developed in NZ (superseded by Twenty20),[none],,,[none],,[none],,,
crikey dick,,exclamation,,,,,,[none],,[none],,,"(1838) nf OED2, P8.]-->1951 14 M 14 St Bede's, Chch 5 CRIKEY DICK -->1953 15 M A27 Thames DHS 5 CRIKEY DICK -->1953 16 M A31 Thames DHS 5 CRIKEY HOLY COW -->1960 16C F B4 Wanganui Girls C. 5 CRICKEY DICK -->1960 17C F B9 Wanganui Girls C.G 5 CRIKEY DICK ! -->"
crim,,noun,,a (convicted) criminal,,,,[none],,[none],,,
crime,,noun,,an offence for which the offender may be proceeded against by indictment,[none],,,[none],,[none],summary offence,,"Jim Cameron writes: Many dictionary definitions of crime/offence are loose, overlapping and sometimes circular, reflecting general usage. But in NZ they also have a precise legal meaning... The definition of a crime is thus procedural, although approximately a crime = a serious offence. See Crimes Act 1961 s2 - the definitions date from the Criminal Code Act 1893."
Crimean shirt,,noun,,"a long, usu. blue, flannel shirt, a kind of early bush shirt, as part of the early colonial outdoors costume",[none],,,[none],,[none],"cf. Garibaldi shirt, bluey",,
crimino,,noun,,criminal,,,,[none],,[none],,,ca1941-5 Prison (Riverside Community) Crim or crimino used for those on criminal charges
crimmo,,noun,,criminal,,,,[none],,[none],,,
crimp,1,verb,,to entice seamen off ships to become farm labourers.,,,,[none],Farm Words,[none],,,
crimp,2,verb,,"to crimp [a fuse] [a detonator] to put a crimp in it, cf crimper 2f. crimper, crimping tool; nf OED; W3 check.]",,,,[none],,[none],,,
crimp,3,verb,,,,,,[none],,[none],,,
crimp,1,noun,,of wool,,,,[none],,[none],,,
crimp,2,noun,,?swindling go-between; dishonest broker.,,,,[none],,[none],,,
crimp,,verb,1,[shearing] to squeeze or dump sheep.,[none],,,Rural,Farm Words,[none],,,
crimped,,adjective,1,[of fleecewool] undulating and ribbed.,[none],,,Rural,Farm Words,[none],,,
crimson,,adjective,,"as a distinguishing epithet in names of plants, see clianthus, rata, manuka.",,,,[none],,[none],,,
crimson cleaner,,noun,,a fish,[none],,,[none],,[none],,,
crimson kowhai,,noun,,= red kowhai,[none],,,[none],,[none],,,
crimson manuka,,noun,,<i>Leptospermum Nichollsii </i>,[none],,,[none],,[none],,,
crimson mistletoe,,noun,,= scarlet mistletoe,[none],,,[none],,[none],,,
cringie,,adjective,,showing (cultural) cringe,[none],,,[none],,[none],,,
crinkle cuts,,noun,,short for crinkle-cut chips,[none],,,[none],,[none],,,
crispies,,noun,,a biscuit,,,,[none],,[none],,,
criss-cross,,noun,,a crossbred produced after a period of using each of the two parent breeds alternately (check Ag gloss).,,,,[none],,[none],,,
croak it,,verb,,to die,[none],,,[none],,[none],,,
CROC,,abbreviation,,Crown-Owned Company,acronym,,,[none],,[none],,,"Heard on TV1 news, 26/06/2001"
croc,,noun,,"a chain (crocodile) of walking schoolchildren, esp. girls.",[none],,,[none],,[none],,,
CrOCing,,noun,,turning (a company) into a CROC q.v.,[none],,,[none],,[none],,,
crock,2,noun,,,,,,[none],,[none],,,
crocked,,adjective,,drunk,,,,[none],,[none],,,
crocodiles' tears,,noun,,"raw, fiery liquor",[none],,,[none],,[none],,,"cf. camels' bile, purple death, rooster's blood"
croisssantisation,,noun,,,,,,[none],,[none],,,
