Head Word,HomonymNumber,WordClass,SenseNumber,Definition,Origin,Register,Register2,Domain,Flag,Region,See,Pronunciation,Notes
scabbardfish,,noun,,,,,,[none],,[none],,,
scabbed,,adjective,,scabby,[none],,,[none],Farm Words,[none],,,
scabbed,,adjective,1,[of sheep] afflicted with scab [1845-92.],[none],,,Rural,Farm Words,[none],,,
scabbery,,noun,,,,,,[none],,[none],,,
scabbing,,noun,,disease of sheep,[none],,,[none],,[none],,,
scabbing,,noun,,(of prisoners) pandering to the administration,[none],,,[none],,[none],,,
scabby,,adjective,,"of sheep, infected with scab",[none],,,[none],,[none],scab,,
scabby,,adjective,1,[of sheep or property] infected with scab.,[none],,,Rural,Farm Words,[none],,,
scabby mouth,,noun,,a viral disease of sheep and goats producing ulceration around the mouth.,[none],,,[none],,[none],,,
scabweed,,noun,1,"a member of the Raoulia spp, Raoulia lutescens, that grows mainly in stony high country areas.",[none],,,Rural,Farm Words,[none],,,
scabweed,1,noun,,"any of the cushion plants, most of which are native to New Zealand. <i>Raoulia lutescens</i>",,,,[none],,[none],,,
scabweed,1,noun,2,<i>Raoulia lutescens</i>,,,,[none],,[none],,,
scad,1,noun,2,,[none],,,[none],,[none],,,
scadgy,,adjective,,"mean, contemptible; scungy NZ term prob. a coinage <i>scab + cadge(r) + -y cf scaler, scaly</i>",,,,[none],,[none],,,
scaffold-pit,,noun,,,[none],,,[none],,[none],,,
scale,,verb,,to adjust a set of examination marks up or down,[none],,,[none],,[none],,,
scale,,noun,,(esp. in phr. do a scale) a hurried departure (often to avoid reponsibilities or debts),[none],,,[none],,[none],scaler,,
scale,1,noun,,a flake of gold,[none],,,[none],,[none],cf. scaly gold,,
scale,1,verb,,"to rush, go fast",,,,[none],,[none],,,ca1950 Look at it scaling along at 60 (used also with other preps. eg scale off =rush away)
scale,1,verb,2,"to swindle, cheat; steal",,,,[none],,[none],,,
scale,1,verb,3,to over-ride (deliberately) a section on a tram or bus; to cheat on the payment of one's fare,,,,[none],,[none],,,ca1951 Wellington F.M. O'Brien
scale gold,1,noun,,,[none],,,[none],,[none],,,
scaler,1,noun,3,a `professional' or persistent over-rider of section paid for,,,,[none],,[none],,,ca1952 Wellington (F.M. O'Brien)
scaler,1,noun,2,criminal who decamps with his mates' share of the loot.,,,,[none],,[none],,,
scaler,,noun,,a bookmaker who decamps without paying out.,[none],,,[none],,[none],,,
scaler,1,noun,,one who departs hurriedly to avoid (financial) responsibilities; one who bilks a prostitute,,,,[none],,[none],,,
scaling,1,noun,,,[none],,,[none],,[none],,,two different senses below
scaling,,noun,,the adjustment of examination marks according to a set scale,[none],,,[none],,[none],,,
scallie,,noun,,a scallop,[none],informal,,[none],,[none],,,hypocoristic form
scalliwag stew,,noun,,(recipe),[none],,,[none],,[none],,,
scallop,1,noun,,,[none],,,[none],,[none],,,
scallop,1,noun,,a bivalve of the genus <i>Pecten</i>?,[none],,,[none],,[none],,,
scallop opener,,noun,,,[none],,,[none],,[none],,,
scallopini,,noun,,a small type of squash,,,,[none],,[none],,,
scalp,,verb,,,,,,[none],,[none],,,
Scalpers,,noun,,Christchurch gang name,[none],,,[none],,[none],-,,
scalpy,,noun,1,the chain slaughterman who skins the scalp of stock.,[none],,,Rural,Farm Words,[none],,,
scaly,,adjective,,"of gold, characteristically flaky",[none],,,[none],,[none],,,
scaly,,adjective,,(of a person) thin,[none],,,[none],,[none],cf. matchstick,,
scaly gurnard,,noun,,<i>Lepidotrigla brachyoptera. </i>,[none],,,[none],,[none],,,
scaly tuna,,noun,,= butterfly tuna,[none],,,[none],,[none],,,
scambuster,,noun,,,,,,[none],,[none],,,
scamming,,noun,,,[none],,,[none],,[none],,,
scamperdown,,adjective,,,[none],,,[none],,[none],whale,,
scamperdown whale,,noun,,.,[none],,,[none],,[none],,,Gray's beaked whale
scampi,,noun,,,,,,[none],,[none],,,
scan,,verb,1,[of ewes] to be in lamb.,[none],,,Rural,Farm Words,[none],,,
Scandy,,noun,,a Scandinavian,abbreviation,informal,,[none],,[none],,,
Scandy,,adjective,,Scandinavian,abbreviation,informal,,[none],,[none],,,Also contraction Scandyland
