Head Word,HomonymNumber,WordClass,SenseNumber,Definition,Origin,Register,Register2,Domain,Flag,Region,See,Pronunciation,Notes
farmyarder,,noun,,a haymaker blow,[none],,,[none],,[none],,,(?nonce)
Farouk's revenge,,noun,,diarrhoea,[none],,,[none],,[none],,,
fart tax,,noun,,"a proposed flatulence tax q.v., as described by farmers",[none],,,[none],,[none],,,
fart-sack,,noun,,A sleeping-bag; occas. a bed. See also farter-->. sack-->.,,,,[none],,[none],,,"ca1945 University Students', Wellington"
farter,,noun,,A sleeping-bag; occas. a bed. See also fart-sack.,,,,[none],,[none],,,(Tramping.) ca1940 or earlier: Les Cleveland. 1945 Used by members of the Victoria College Tramping Club.
farty,,adjective,,(pejorative epithet),[none],,,[none],,[none],,,
fascia,,noun,,"a board under the edge of the roof at the eaves, to support spouting and divert water away from the wall",,,,[none],,[none],,,"Jim Cameron writes : NSOD gives ""a horizontal band of wood etc. esp as used in an architrave"" [i.e. a part surrounding a door or window""]. Collins is similar, as is the definition in Freeland, <i>Architecture in Australia</i>, p. 317. If these (and Salmond) are accurate the NZ meaning appears to differ from the British and Australian. The point may be worth following up."
fascine,,noun,1,[used elsewhere but sp. using manuka in NZ] a trunk of manuka used to line drains and form roads in swampy land.,[none],,,Rural,Farm Words,[none],,,
fascine,,verb,,to line drains with manuka or lay trunks of manuka in order to corduroy a road in swampy country. [1800s.],[none],,,Rural,Farm Words,[none],,,
fash,,verb,,"In NZ not common, and mainly heard as an occasional Scotticism in Otago-Southland; W3.] To bother; be annoyed.",,,,[none],,[none],,,(Otago-Southland Scots')
fast,,adjective,,,,,,[none],,[none],,,See cit. ?omit???
Fast Ferns,,noun,,a NZ athletics team,[none],,,[none],,[none],,,
fast ferry,,noun,,a hydrofoil or any other unconventional ferry faster than conventional shipping,[none],,,[none],,[none],,,
fasten,,verb,,"to successfully harpoon (a whale). Also fasten on, to.",[none],,,[none],,[none],,,(Whaling.)
fastie,,noun,,"a trick, a piece of sharp practice. pull a fastie.",[none],,,[none],,[none],,,ca1950 at least: Wellington
Fastpost,,noun,,,[none],,,[none],,[none],,,Get date of introduction.
fat,,adjective,,"of stock, in prime condition and ready for slaughter [Spec. use of fat fattened (for slaughter).]",[none],,,[none],,[none],,,
fat as mud,,phrase,,applied to prime beasts and to babies: very fat (but in complimentary sense).,[none],,,[none],,[none],-,,ca1935 Havelock
fat buyer,,noun,1,an agent who selects prime stock on farm properties for purchase.,[none],,,Rural,Farm Words,[none],,,
fat cap,,noun,,,[none],,,[none],,[none],,,
fat client,,noun,,hospital jargon for individual personal commuters,[none],,,[none],,[none],,,
fat draft,,noun,1,a muster and selection of prime stock for slaughter.,[none],,,Rural,Farm Words,[none],fat-drafting,,
fat,,adjective,,"In collocations or combin. with an animal name esp. fat bullock, cattle, sheep, stock; see also fat lamb.",[none],,,[none],,[none],,,
fat,,verb,1,to strip rabbit skins of fat.,[none],,,Rural,Farm Words,[none],,,
fat,,noun,1,a prime farm animal destined for the freezing works and/or export trade.,[none],,,Rural,Farm Words,[none],,,
fat,,noun,,"a fat lamb, ready for sale. [Later replaced with 'primes' to avoid connotation of poor nutrition for humans, but still used in agribusiness.]",[none],,,Rural,Farm Words,[none],,,
fat,,adjective,,,[none],,,[none],,[none],,,Also (ii) FAT CATTLE CUT [Nf dicts] See stockwhip (a stockwhip cut).
fat,,noun,,an erection,[none],,,[none],,[none],,,1960s Wellington
fat,2,adjective,,"Of clay, limestone, with few impurities, hence pure.",,,,[none],,[none],,,"Check G Griffiths, that fat and sharp are synonym rather than synonymous terms: get meaning]"
fat,,noun,,a prime lamb or cattle-beast ready for slaughter.,[none],,,[none],,[none],,,Usu. pl.
fat,,noun,,,[none],,,[none],,[none],,,attrib.
fat,,noun,,,[none],,,[none],,[none],,,
fat,,noun,,"The capitalistic employing class, or a member of it, often portrayed as a greedy, grasping employer. Occas. as a name (Mr Fat, Harry Fat, etc.; popular in `Truth' c1905-1910. cf modern fat-cat. Get Baxter cit Harry Fat.",[none],,,[none],,[none],,,
fat,,verb,,,[none],,,[none],,[none],,,(rabbiters')
fat hen,,noun,,"[Var. <i>Chenopodium</i> spp., esp. as eaten as vegetables: earliest recorded occurrence.] <i>Chenopodium</i> spp. Also with distinguishing epithets. Also called goosefoot (transl. of <i>Chenopodium</i>. =white fat hen, =goose foot, =red fathen ex</i> which are eaten as vegetables.",,,,[none],,[none],,,"OED: A name for certain plants of the Goosefoot tribe, <i>Chenopodium Bonus-Henricus</i> and <i>Atriplex patula</i>. Also, in Australia, applied to various species of <i>Chenopodium</i> and <i>Atripl"
fat lamb,,noun,,a prime lamb ready for slaughter,[none],,,[none],,[none],,,
fat lamb country,,noun,1,farmland used for breeding and/or raising prime lambs for slaughter.,[none],,,Rural,Farm Words,[none],,,
fat lamb,,noun,,,[none],,,[none],,[none],,,
fat lamb,,noun,,"in combin. fat-lamb buyer, fat-lamb farm(ing) fat-lamb raising (and attrib.), fat-lamb trade",[none],,,[none],,[none],,,
fat lamb,,noun,1,a lamb bred for sale at weaning time for the prime lamb trade.,[none],,,Rural,Farm Words,[none],,,
fat lamb farm,,noun,,a breeding or finishing farm where each year's crop of lambs are sold for slaughter as prime lamb.,[none],,,Rural,Farm Words,[none],,,
