Head Word,HomonymNumber,WordClass,SenseNumber,Definition,Origin,Register,Register2,Domain,Flag,Region,See,Pronunciation,Notes
red mapau,,noun,,<i>Myrsine australis</i>,[none],,,[none],,[none],,,ca1935 Havelock Marlborough (Red Matipo)
red maple,,noun,,red mapau,[none],,,[none],,[none],,,
red matipo,,noun,,<i>M. australis</i>,[none],,,[none],,[none],,,ca1935 Marlborough.
red mistletoe,,noun,,<i>Elytranthe tetrapetala</i>,[none],,,[none],,[none],,,
red moki,,noun,,"Cheilodactylus spectabilis, nanua",[none],,,[none],,[none],,,
red mullet,,noun,,,[none],,,[none],,[none],,,
red neck,,noun,,,[none],,,[none],,[none],,,(WW2)
red Ned,,noun,,strong drink,[none],,,[none],,[none],,,(I have never heard this. HWO)
red ochre,,noun,,kokowai,[none],,,[none],,[none],,,
red parrotfish,,noun,,,[none],,,[none],,[none],,,
red pepper tree,,phrase,,aka RED HOROPITO <i>Pseudowintera colorata</i>,[none],,,[none],,[none],,,
red perch,1,noun,,Alternative name for the butterfly perch; brightly and variably coloured; common around northern NZ.,[none],,,[none],,[none],butterfly perch,,"<i>Caesioperca lepidoptera</i> aka butterfly perch, red snapper, St. Peter's Fish, or bastard long-fin'"
red pine,,noun,,,[none],obsolete,,[none],,[none],-,,"either totara or matai (black pine) 1844, (1898) Hocken Contributions, 1869 TrNZI, 1889 KFF (Andersen) (c) (rare) <i>P.totara</i>, =TOTARA"
red pine,,noun,1,"rimu, used instead of rimu in very early days of the North Island settlements probably before European settlers became accustomed to the Maori word: ?esp. a bushmen's use; occas. used as a descriptive generic (from colour of wood) for other genera and species; (In New Zealand) - <i>Dacrydium cupressinum</i>, Soland; called also <i>Rimu</i>(q.v.). ...",[none],,,[none],,[none],,,"<i>Rimu </i>has replaced <i>Red-pine</i> in the North Island and in Marlborough, Nelson and Westland; in Canterbury and Otago (and to some extent Westland) the timber has up to fairly recently always, and the tree chiefly, been <i>Red-pine,</i> although `<i>Rimu</i>' was by no means unknown, and by 1984 had generally replaced <i>Red-pine</i> except perhaps in the South South Island. ca1952 Dunedin `It's built out of red-pine; you know, timber from a rimu-tree'. ca1952 Hollyford Valley Red-pine (the tree), never <i>rimu </i>; (In Australia) - <i>Frenela endlicheri</i>, Parlat."
red piripiri,,noun,,<i>Acaena novae-zelandiae</i>,[none],,,[none],,[none],,,Botany.
red rock cod,,noun,,a scorpionfish <i>Scorpaena cardinalis</i>.,[none],,,[none],,[none],-,,
red rock daisy,,noun,,<i>Pachystegia rufa</i>,[none],,,[none],,[none],,,
red rock lobster,,noun,,Jasus edwardsii,[none],,,[none],,[none],,,
red rover,,noun,,a children's game,[none],,,[none],,[none],,,
Red Shed,,noun,,a Warehouse retail building; the Warehouse company as a whole,[none],,,[none],,[none],,,
red snapper,,noun,,,[none],,,[none],,[none],,,
red snow,,noun,,,[none],,,[none],,[none],,,
red socks,,noun,,,[none],,,[none],,[none],,,
red spotty,,noun,,,[none],,,[none],,[none],,,
Red Squad,,noun,,,[none],,,[none],,[none],,,
red sticker,,verb,,,[none],,,[none],,[none],,,"to apply, or have applied, a red sticker; in Wellington this indicates the highest risk of earthquake damage, while in Chch it indicates the highest outcome of earthquake damage and renders a property unusable. The verb appears most often as red stickered. Abbreveiated to red, and redded"
