Head Word,HomonymNumber,WordClass,SenseNumber,Definition,Origin,Register,Register2,Domain,Flag,Region,See,Pronunciation,Notes
paddock cow,,noun,1,a beef cow grazed on low or down land [as opposed to a station or run cow.],[none],,,Rural,Farm Words,[none],,,
paddock deal,,noun,1,a sale conducted on a farm.,[none],,,Rural,Farm Words,[none],,,
paddock dog,,noun,1,"a sheepdog used for mustering and hill work, rather than yard work.",[none],,,Rural,Farm Words,[none],,,
paddock,,verb,1,goldmining: to excavate a paddock,[none],,,[none],Geology,[none],paddock goldmining 2: to store (excavated washdirt)in a paddock or other area or receptacle,,goldmining
paddock,1,noun,,an area of land or water used in gold-sluicing,[none],,,[none],,[none],,,
paddock,,noun,3,a playing field,[none],,,[none],,[none],,,
paddock,,noun,,=field,[none],,,[none],,[none],,,
paddock,,noun,2,,[none],,,[none],Geology,[none],,,goldmining
paddock,,verb,2,to store excavated washdirt in gold-washing in a paddock or other area or receptacle.,[none],,,[none],Geology,[none],paddock: goldmining: to excavate a paddock,,goldmining
paddock,,noun,1,"a fenced area of land on a farm or station. [see accommodation p-, airstrip p-, back p-, bottom p-, bull p-, bush p-, caving p-, capture p-, cell p-, clean p-, cocksfoot p-, County p-, cow p-, cowshed p-, cultivation p-, dip p-, dirty p-, dog-tucker p-, dog-training p-, drying p-, ewe p-, fattening p-, feeding p-, finishing p-, flat p-, flattening p-, foaling p-, front p-, grass p-, grazing p-, handy p-, hay p-, hemp p-, hill p-, hillside p-, holding p-, home p-, homestead p-, horse p-, hospital p-, hotel p-, house p-, isolation p-, killer p-, lambing p-, lane p-, long p-, maternity p-, mothering p-, night p-, paspalum p-, pig p-, pony p-, ram p-, reserved p-, river p-, run-off p-, sacrifice p-, saddling p-, safe p-, school p-, shearing p-, side p-, silage p-, spelled p-, spelling p-, station p-, stock p-, stubble p-, stump-, swamp p-, tailing p-, trial p-, tupping p-, tussock p, twinning p-, weaning p-, wether p-, wahere p-, wintering p-, woolshed p-. ]",[none],,,Rural,Farm Words,[none],,,
paddock,,verb,1,"to place stock in a paddock, usually sheep.",[none],,,Rural,Farm Words,[none],,,
paddock,,verb,,to form a paddock by fencing land.,[none],,,Rural,Farm Words,[none],,,
paddock ewe,,noun,1,"[high-altitude areas] a breeding ewe grazed on flats and downs, not on high country.",[none],,,Rural,Farm Words,[none],,,
paddock ewe,,noun,,[stock sales] a store ewe to be conditioned before slaughter.,[none],,,Rural,Farm Words,[none],,,
paddock farmer,,noun,,a downland farmer as distinct from a high-country farmer with large runs and ? natural (unfenced) boundaries,[none],,,[none],,[none],,,
paddock farming,,noun,,farming in fenced areas of land,[none],,,[none],,[none],cf. forty-acre farmer,,
paddock fence,,noun,,"a fence enclosing a land area, usually pastoral.",[none],,,Rural,,[none],,,
paddock flock,,noun,1,"[ high country farming] breeding ewes that graze on down and winter country close to the station, [as opposed to wethers that graze large areas of steep unfenced land.]",[none],,,Rural,Farm Words,[none],,,
paddock forker,,noun,1,a threshing-team worker who forks sheaves to the drayman.,[none],,,Rural,Farm Words,[none],,,
paddock gate,,noun,,a gate in a fenced pastoral area of land,[none],,,[none],,[none],,,
paddock graze,,verb,1,to use an entire paddock for grazing for a short time [rather than break or block grazing].,[none],,,Rural,Farm Words,[none],,,
paddock grazing,,noun,1,"allocating an entire paddock for grazing for up to five days, with hay or silage added in the last 2-3 days.",[none],,,Rural,Farm Words,[none],,,
paddock hand,,noun,1,a person employed to spread and turn wool in a drying paddock.,[none],,,Rural,Farm Words,[none],,,
paddock hand,,noun,,,[none],,,[none],,[none],,,
paddock lambing,,noun,1,[high country] the lambing of ewes on lower fenced land.,[none],,,Rural,Farm Words,[none],,,
paddock lunch,,noun,,a farm-worker's meal eaten at the worksite.,[none],,,Rural,Farm Words,[none],,,
paddock man,,noun,1,"a shepherd or musterer working on downland hills, flats and paddocks [as opposed to large blocks of hill country.]",[none],,,Rural,Farm Words,[none],,,
paddock manure,,noun,,,[none],,,[none],,[none],,,
paddock mate,,noun,,,[none],,,[none],,[none],,,
paddock offal,,noun,1,coarse material and weeds in pasture.,[none],,,Rural,Farm Words,[none],,,
paddock out,,verb,1,,[none],,,[none],,[none],,,gum digging
paddock out,,verb,1,,[none],,,[none],,[none],,,gold mining
paddock sale,,noun,1,"a stock sale held on a farm property, where animals are grazing.",[none],,,Rural,Farm Words,[none],,,
paddock sheep,,noun,1,a sheep grazed on fenced flat and down country [as opposed to hill sheep that are grazed on hills and high country.],[none],,,Rural,Farm Words,[none],,,
paddock shepherd,,noun,1,a shepherd who looks after sheep on flats and down country [as opposed to a hill shepherd or hill man who works on larger upland blocks.],[none],,,Rural,Farm Words,[none],,,
paddock stock,,noun,1,stock on large stations that are kept on fenced land at lower altitudes rather than on large blocks.,[none],,,Rural,Farm Words,[none],,,
paddock system,,noun,1,[pig-breeding] the process of allowing pigs free run in a paddock for part of the day.,[none],,,Rural,Farm Words,[none],,,
paddock value,,noun,1,the value of stock as judged on the farm.,[none],,,Rural,Farm Words,[none],,,
paddock  wether,,noun,,,[none],,,[none],,[none],"cf. hill wether, paddock sheep",,
paddock work,,noun,1,sheep work carried out by shepherds and dogs in fenced areas [as distinct from hill work in blocks.],[none],,,Rural,Farm Words,[none],,,
paddock-cred,,noun,,rural credibility,[none],,,[none],,[none],,,
paddock-dry,,verb,1,to sun-dry flax fibre or wool in paddocks.,[none],,,Rural,Farm Words,[none],,,
paddock-drying,,noun,1,the spreading of wool or flax over grass for sun drying.,[none],,,Rural,Farm Words,[none],,,
paddock-grazed,,adjective,1,[of stock] allocated an entire paddock's grazing for a short time.,[none],,,Rural,Farm Words,[none],,,
paddock-lot,,noun,1,an allocated number of farm stock in one paddock.,[none],,,Rural,Farm Words,[none],,,
paddocked,,adjective,1,[of stock] enclosed in a paddock.,[none],,,Rural,Farm Words,[none],,,
paddocker,,noun,,,,,,[none],,[none],,,
paddocking,,noun,,working a gold bearing area by excavating a paddock,[none],,,[none],,[none],paddock (goldmining),,goldmining
