Head Word,HomonymNumber,WordClass,SenseNumber,Definition,Origin,Register,Register2,Domain,Flag,Region,See,Pronunciation,Notes
Native,,adjective,,"Used within New Zealand, in competition with the more specific New Zealand, Maori to denote especially fauna (including human fauna) and flora considered indigenous. It is now (1984) anobsolescent or non-preferred use, chiefly because of the felt derogatory application to people and things Maori (cf the change in 1947 from Department of `Native Affairs' to `Maori Affairs', and such shifts as native earth oven amended to earth oven between the sixth (1957) and seventh (1971) editions of Williams Dictionary (Umu 1 p467); and also of greater feeling of identity among born New Zealanders expressing itself in a more specific descriptive term `New Zealand'. (Shifts such as native bush to indigenous forest are an example of vernacular or common as against technical or `professional' forestry usage: the latter being the converse of exotic forest.) The New Zealand non-specificity of native can be seen in its Australian applications (see Morris), and is illustrated by OED 13c. `In the names of Australian animals and birds in the names of Australian plants, fruits, etc.'",[none],,,[none],,[none],,,"J.A. Andersen's comments (`Popular Names of New Zealand Plants': 1926 Tr NZI 662) still hold: `The word `native' has been prefixed to almost as many names as the words `New Zealand .... This word may perhaps be descriptive if used within New Zealand and between New Zealanders; but if used outside - say in Australia - its meaning will be quite changed; for should the New Zealander speak of `native teak' the Australian would think not of a New Zealand but of an Australian tree. The confusion might be avoided were the word `Maori' used instead of the word `native', and indeed, instead of the long double `New Zealand'. See also 1933 Acland's note on indigenous. Usage is separated below into 1. general and 2. specific applications. 1."
Native,,noun,,,[none],,,[none],,[none],,,the Colony being NSW?
native,,noun,,item of native fauna,[none],,,[none],,[none],,,
native,,noun,,native tree,[none],,,[none],,[none],,,
Native,,noun,,the Maori language,[none],,,[none],,[none],,,
Native,,noun,,a Maori,[none],,,[none],,[none],,,"Native n and aj. remained in official use until 1947. (Cf R. Mason's note, 1953.) The term `Native' in `Native Minister', `Native Department' etc. was dropped during the war in favour of `Maori'. I understand in deference to opinion of B.B.C. who found native `a term much disliked in India etc. & wished to avoid it in broadcasts. Native schools now Maori schools')"
native,,adjective,3,,,,,[none],,[none],also native forest,,"176? Cook see wild celery. See also: (note that these epithets often gradually dropped off - plant etc names) anise, aniseed, arbutilon, ash, bamboo, beech, begonia, bignonia, bluebell, bramble, broom, burr, carrot, cedar, celery, clematis, convolvulus, corkwood, currant, cypress, daisy, everlastinf, fig, flax, fuchsia, geranium, groundsel, harebell, hawthorn, heath, heather, hemp, holly, honeysuckle, ice-plant, iris, laburnum, laurel, lilac, mimosa, mint, mistletoe, mulberry, myrtle; grass, oat grass; parsley, passion-flower, passion-vine, pepper, sandalwood, sarsaparilla, scabweed, screw-pine. teak, thorn, thyme, violet, water milfoil; lark[add rest of birds etc]; dog."
Native fashion,,noun,,,[none],,,[none],,[none],,,
native flax,,noun,,,[none],,,[none],,[none],,,
native forest,,noun,,,[none],,,[none],,[none],,,[NB: never native woods]
native forget-me-not.,,noun,,<i>Myosotis spathulata</i>,[none],,,Environment,,[none],,,
native frog,,noun,,<i>Leiopelma Archeyi</i>,[none],,,[none],,[none],,,
native grass,,noun,1,"indigenous grass species, principally danthonia and tussocks.",[none],,,Rural,Farm Words,[none],,,
native grass,,noun,,,[none],,,[none],,[none],cf. English grass(es),,often in plural
native guano,,noun,,,[none],,,[none],,[none],,,
native harebell,,noun,,,[none],,,[none],,[none],,,
Native Interpreter,,noun,,,[none],,,[none],,[none],,,see interpreter; licensed interpreter
native iris,,noun,,,[none],,,[none],,[none],,,
native ivy,,noun,,"<i>Senecio mikanoides</i>. =African, =German ivy.",[none],,,[none],,[none],,,
Native King,,noun,,= Maori King,[none],historical,,[none],,[none],,,
Native land,,noun,,,[none],,,[none],,[none],,,often in plural
Native Land Court,,noun,,,[none],,,[none],,[none],,,
Native land,,noun,,land owned by Maori.,[none],,,Rural,Farm Words,[none],,,
Native land question,,noun,,,[none],,,[none],,[none],,,
native land snail,,noun,,"a land snail, Powelliphanta traversi otaki",[none],,,Environment,,[none],,,
Native Lands Act,,noun,,,[none],,,[none],,[none],,,
Native Lands Department,,noun,,,[none],historical,,[none],,[none],,,
Native Lands Purchase Commissioner,,noun,,,[none],,,[none],,[none],,,
native lark,,noun,,,[none],,,[none],,[none],pihoihoi,,
native laurel,,noun,,"(mainly NI) Laurelia novae-zelandiae, =pukatea.",[none],,,[none],,[none],,,
native laurel,,noun,,"<i>Griselinia littoralis </i> (unless the ref. here is to karaka???), =broadleaf.",[none],,,[none],,[none],,,(?early Otago occas.)
native lease,,noun,1,land owned by Maori and leased for farming.,[none],,,Rural,Farm Words,[none],,,
native lilac,,noun,,"<i>Quintinia serrata</i>, =tawhewheo, =kumarahou.",[none],,,[none],,[none],,,
native lilac,,noun,,=karaka [unlikely].,[none],,,[none],,[none],,,
native logging,,noun,,logging of native timber,[none],,,[none],,[none],,,
Native magistrate,,noun,,,[none],,,[none],,[none],,,
native mahogany,,noun,,kohekohe,[none],,,[none],,[none],,,
Native mat,,noun,,,[none],,,[none],,[none],"also Maori mat, mat.",,
Native Minister,,noun,,,[none],,,[none],,[none],,,"A real doozy this one, as the Yanks say. Lots of confusion, popular use masquerading as official and confused official use; am working my way through but have to go back to Turnbull where a helpful young lady produced as I was leaving the NZ Almanacks which seem to be the ONLY source of official titles. Will chase them up further. People in Hansard use very loose terminology and there is no official listing of Ministers in Hansard. The following is my best effort from the Wellington Almanack (and others): 1822-1850 No record. 1851 Commissioner for acquiring the Cession of Lands from the Natives: - Donald McLean. 1851 Native Secretary H. Tacy Kemp GBP200 per annum [in addition to above]. 1852 Native Secretary [from Estimates]. 1853 Native Secretary Native Secretary's Department [from Estimates]. 1855 Native Secretary's Department [from Estimates]. 1857 Native Secretary - D. McLean. 1858 AJHR E-No.1/17 Donald McLean, Native Secretary, writes from Native Secretary's Office, 28 June 1858. 1860 Native Secretary's Department. 1861 Minister for Native Affairs - Honourable C.W. Richmond Native Secretary's Office. 1862 Minister for Native Affairs - F.D. Bell (Acting) Native Secretary's Department OR Native Department. 1863 Native Minister - F.D. Bell Native Land Purchase Department - Crown Commissioner .. D.McLean Native Secretary's Department - Native Secretary D. McLean NOTE; This is the first time the big three Ministers are joined by a new portfolio. 1864 Minister for Native Affairs - Honourable William Fox Native Secretary's Department. 1866 Native Minister - Honorable A.H. Russell Native Department - Minister for Native Affairs - Honorable A.H. Russell. 1867 Native Minister - Honorable J.C. Richmond Native Department - Minister for Native Affairs. 1868 Native Department - Under Secretary W. Rolleston. 1870 Ministry has now become Cabinet Donald McLean, Minister for Colonial Defence and Native Affairs. 1873 Honorable Donald McLean, Native Minister. 1878 Native Minister & Minister of Justice. 1879 Native and Defence Office Native Minister. 1880 Honorable John Boyce, Minister for Native Affairs Native Office. 1885 Native and Defence Minister Native Office. 1888 Minister of Public Works and Native Affairs. I gave up about here. Basically, you can take your pick."
native mint,,noun,,,[none],,,[none],,[none],,,
native mistletoe,,noun,,,[none],,,[none],,[none],,,
native myrtle,,noun,,,[none],,,[none],,[none],,,
Native Office,,noun,,,[none],,,[none],,[none],,,
Native official,,noun,,,[none],,,[none],,[none],,,
native olive,,noun,,A name for one of the plants of the olearia group.,[none],,,[none],,[none],olive,,
native oven,,noun,,,[none],,,[none],,[none],"Maori oven, umu",,
native owl,,noun,,,[none],,,Environment,,[none],,,
native parrot,,noun,2,"indigenous parrot, the kaka",[none],,,[none],Farm Words,[none],,,aka kaka
Native party,,noun,,A Wellington NZ Company word for Maori supporters.,[none],,,[none],,[none],,,
native passionfruit,,noun,,,[none],,,[none],,[none],kohia,,
Native path,,noun,,,[none],,,[none],,[none],cf. Maori track,,
native pepper,,noun,,,[none],,,[none],,[none],,,
native pepper tree,,noun,,Kawakawa,[none],,,[none],,[none],,,
native pigeon,,noun,2,,[none],,,Environment,,[none],,,
native pingao,,noun,,,Maori,,,[none],,[none],,,
Native policy,,noun,,Maori policy,[none],,,[none],,[none],,,
Native problem,,noun,,,[none],,,[none],,[none],Maori problem,,
Native Protector,,noun,,an official appointed to look after the interests of Maori; a Protector of Aborigines.,[none],,,[none],,[none],,,
Native question,,noun,,= Maori problem,[none],,,[none],,[none],"Native difficulty, Native problem",,
native rat,,noun,,,[none],,,[none],,[none],kiore,,
native rat,,noun,,kiore,[none],,,[none],,[none],also Maori rat,,
Native reserve,,noun,,later Maori reserve.,[none],,,[none],,[none],,,See Native Reserves Act ?1856
native sandalwood,1,noun,,maire,[none],,,[none],,[none],,,
Native school,,noun,,,[none],,,[none],,[none],,,
Native school teacher,,noun,,,[none],,,[none],,[none],,,
Native Secretary,,noun,,,[none],,,[none],,[none],,,
Native Service,,noun,,,[none],,,[none],,[none],,,
Native settlement,,noun,,,[none],historical,,[none],,[none],,,
native snipe,,noun,,,[none],,,[none],,[none],,,
native snowdrop,,noun,,,[none],,,[none],,[none],,,
