Head Word,HomonymNumber,WordClass,SenseNumber,Definition,Origin,Register,Register2,Domain,Flag,Region,See,Pronunciation,Notes
ini-ini,,noun,,whitey wood,,,,[none],,[none],hinahina,,
inini,,noun,1,"[Ma] a native NZ tree hinahina or mahoe, Melicytus ramiflorus.",[none],,,Rural,Farm Words,[none],,,
ink,,noun,,drink,,,,[none],,[none],good ink,,
ink cap,,noun,,,[none],,,[none],,[none],,,
ink cap fungus,,noun,,,[none],,,[none],,[none],,,
ink fungi,,noun,,,[none],,,[none],,[none],ink cap fungus,,
ink spot,,noun,,,[none],,,[none],,[none],,,(opossum fur trade)
ink-plant,,noun,,"Coriaria [Sarmentosa] , tutu.",,,,[none],,[none],,,
ink-plant,,noun,2,,,,,[none],,[none],,,
inkberry,,noun,,"(obs) <i>Coriaria sarmentosa</i>, tutu (see ink-plant for discussion).",,,,[none],,[none],,,
inked (up),,adjective,,drunk,[none],informal,,[none],,[none],,,
inkspot,,noun,,a dark patch of fur on a possum skin.,[none],,,Rural,Farm Words,[none],,,
inkspots,,noun,,measles,,,,[none],,[none],,,1951 14 M 10 Wellington H.S. 31 INK SPOTS (=MEASLES IS)
inkweed,,noun,,,,,,[none],,[none],,,
inkweed,,noun,1,"a poisonous weed, <i>Phytolacca octandra</i>.",[none],,,Rural,Farm Words,[none],,,
INL,,abbreviation,,Independent Newspapers Ltd,[none],,,[none],,[none],,,
inland,,adjective,,,,,,[none],,[none],,,
Inland Patea blight,,noun,,,[none],,,[none],,[none],,,
inland port,,noun,,an inland container-gathering point,[none],,,[none],,[none],,,
Inland Revenue,,noun,,,[none],,,[none],,[none],,,
inland tern,,noun,,,[none],,,Environment,,[none],,,
"Inland, the",,noun,1,isolated back-country or out-back.,[none],,,Rural,Farm Words,[none],,,
inn,,noun,,,[none],,,[none],,[none],innkeeper.,,
inner,,noun,,"an in-bettor (cp outer, out-bettor).",[none],,,[none],,[none],,,two-up
inner and outer shirt,,phrase,,,,,,[none],,[none],,,
inner-or-outers,,noun,,,,,,[none],,[none],,floral shirt,
innkeeper,,noun,,,[none],,,[none],,[none],,,"[OED: Inn: lodgings supplied in contrast to tavern.] inn has never been used as a local popular name in NZ, though after the introduction of 10 o'clock closing and the changes in licencing laws in 19--s, it is more freq. in the given names of `taverns'; innkeeper is similarly unused although in the NZ Gazette, 1842. 2/114 the difference between Innkeeper and Publican was officially defined. The former kept lodgings as well as grog to sell; the latter kept only grog corresponding to the Post-196? `tavern licence'"
inside,,noun,,(In) Prison; to have been inside.,,,,[none],,[none],,,
Inspector of Mines,,noun,,,[none],,,[none],,[none],,,
Inspector of Sheep,,noun,,,[none],,,[none],,[none],,,
Instant Kiwi,,noun,,an instant lottery; a scratch ticket in this,[none],,,[none],,[none],,,
Institute,,noun,,"[ell.] Country Women's Institute, a social and training organisation for country women.",[none],,,Rural,Farm Words,[none],,,nb no longer just country and no longer named Country - just Women's Institute
institutional memory,,noun,,,[none],,,[none],,[none],,,
insurance population,,noun,,an established and nurtured settlement of species threatened by extinction,[none],,,[none],,[none],,,
integrated school,,noun,,a school receiving government support as part of the State School system,[none],,,[none],,[none],,,
integration,,noun,,bringing private schools into the state school system,,,,[none],,[none],,,
Integration Act,,noun,,the act absorbing some private schools into the State school system,[none],,,[none],,[none],,,
intentional community,,noun,,a group of people who come together around a shared purpose,[none],,,[none],,[none],,,Radio NZ: 29/11/2004
intentions book,,noun,,"a journal to record number in party, route and destination in use in tramping huts throughout New Zealand.",[none],,,[none],,[none],,,tramping in NZ sense
inter-colonial,,adjective,,between Aust and NZ,,,,[none],,[none],,,
inter-hapu,,adjective,,,,,,[none],,[none],,,
inter-tribal,,adjective,,,,,,[none],,[none],,,
interconnection,,noun,,access by several telephone companies to the Telecom network,[none],,,[none],,[none],,,
intercultivated,,adjective,1,[of crops] with several mixed plant breeds.,[none],,,Rural,Farm Words,[none],,,
intercultivation,,noun,1,a mixed cropping of several different plant breeds.,[none],,,Rural,Farm Words,[none],,,
Interdominion,,adjective,,between Australia and New Zealand,,,,[none],,[none],,,
intergenerational debt,,noun,,a debt for civic amenities partly passed on to future generations to repay,[none],,,[none],,[none],,,
intergenerational equity,,noun,,ensuring future generations pay for communal assets they will benefit from,[none],,,[none],,[none],,,
interior,,noun,,,,,,[none],,[none],,,
interior,,noun,,,,,,[none],,[none],,,Used in early times but ?not in recent.
interisland,,adjective,,Between the North and South Islands,,,,[none],,[none],,,
interisland ferry,,noun,,,[none],,,[none],,[none],,,
Interislander,,noun,,"the main North Island - South Island shipping ferry service; A proper name for the ferries and railways ferry company, adopted 1989.",[none],,,[none],,[none],,,
interlibrary loan,,noun,,,[none],,,[none],,[none],interloan,,
interloan,,verb,,to borrow a book through the library interloan system,[none],,,[none],,[none],,,"No citations as yet but it was common in the heyday of the Interloan system (before major charges were levied) to ask your librarian ""Would you please interloan this for me?"". (DEH)"
interloan,,noun,,the system by which libraries lend books to one another for relending to an individual,[none],,,[none],,[none],,,Jim writes : in full <i>interlibrary loans</i>. The NZ beginning of the system was in 1936. Not in any dictionary I have seen; NSOD records <i>interlibrary</i> and Collins <i>interlibrary loan</i>. The latter was used e.g. in the 1969 Census of Librtaries but the 1979 Census referred to <i>library interloans</i>.
interlot,,verb,,,,,,[none],,[none],,,
interlotting,,noun,,,[none],,,[none],,[none],,,
interlotting,,noun,1,[wool sales] a grouping of small lines of wool from different farmers into one sale lot.,[none],,,Rural,Farm Words,[none],,,
